robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstacles,crowdnav,dwa,rlca,teb
0.22,0.113,0.17,0.83,0.0,331.19,14.660833347985001,45.0,45.0,1,70,1.5,0,0,0.0,0,278.7097,0.0338,4050.0,2.3219,12,0.4565,0.5,0.0109,0.0,0.73,0.65,4,0,0,1,0
2.0,0.267,0.66,0.34,0.0,92.03,7.98862069763,25.0,25.0,1,45,1.5,0,0,0.0,0,102.8571,0.0146,1250.0,2.3219,8,0.3252,0.5,0.0109,0.0,0.59,0.77,2,0,0,1,0
1.1,0.625,0.1,0.87,0.03,123.33,13.839333347165,45.0,45.0,1,70,2.0,0,0,0.0,0,128.5714,0.0368,4050.0,2.3219,13,0.367,0.5,0.0124,0.0,0.6,0.51,8,0,0,1,0
1.1,0.625,0.13,0.87,0.0,134.9,8.250200008235,45.0,45.0,1,45,2.0,0,0,0.0,0,180.0,0.0344,4050.0,2.3219,8,0.4349,0.5,0.0082,0.0,0.62,0.4,8,0,0,1,0
1.1,0.625,0.0,1.0,0.0,768.06,24.11913335744,45.0,45.0,1,15,2.0,0,0,0.0,0,360.0,0.0234,4050.0,2.3219,1,0.6493,0.0,0.0,1.0,0.53,0.55,8,0,0,1,0
0.22,0.113,0.89,0.11,0.0,32.03,1.526232144375,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0155,1250.0,2.3219,2,0.2316,0.0,0.0,1.0,0.26,0.41,2,0,0,1,0
2.0,0.267,0.6,0.4,0.0,262.47,10.084200010075001,35.0,35.0,1,15,2.5,0,0,0.0,0,205.7143,0.0209,2450.0,2.3219,6,0.4751,0.7,0.0089,0.0,0.61,0.55,9,0,0,1,0
1.1,0.625,0.52,0.48,0.0,72.48,5.77144828162,35.0,35.0,1,30,2.5,0,0,0.0,0,180.0,0.0218,2450.0,2.3219,2,0.4443,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.2,0.77,0.03,341.48,18.43246668509,45.0,45.0,1,30,2.0,0,0,0.0,0,288.0,0.0285,4050.0,2.3219,7,0.5519,0.3,0.0131,0.0,0.48,0.66,8,0,0,1,0
0.22,0.113,0.38,0.62,0.0,111.02,3.873172417655,35.0,35.0,1,15,2.5,0,0,0.0,0,90.0,0.0172,2450.0,2.3219,6,0.5618,0.7,0.0046,0.0,0.51,0.45,9,0,0,1,0
1.1,0.625,0.1,0.9,0.0,124.25,11.506533344834999,45.0,45.0,1,70,2.0,0,0,0.0,0,320.0,0.0352,4050.0,2.3219,6,0.3907,0.5,0.0088,0.0,0.49,0.62,8,0,0,1,0
1.1,0.625,0.4,0.6,0.0,120.2,7.12561667378,45.0,45.0,1,45,2.5,0,0,0.0,0,240.0,0.0357,4050.0,2.3219,3,0.403,1.0,0.0066,0.0,0.72,0.59,4,0,0,1,0
2.0,0.267,0.87,0.07,0.07,123.9,6.632083339949999,25.0,25.0,1,30,1.5,0,0,0.0,0,360.0,0.0115,1250.0,2.3219,2,0.4936,1.0,0.0076,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.31,0.55,0.14,217.79,20.445120710085,25.0,25.0,1,30,2.0,0,0,0.0,0,180.0,0.0128,1250.0,2.3219,2,0.384,0.0,0.0,1.0,0.29,0.58,4,0,0,1,0
2.0,0.267,0.23,0.77,0.0,291.14,17.25973335059,45.0,45.0,1,70,1.5,0,0,0.0,0,150.0,0.0336,4050.0,2.3219,14,0.47,0.5,0.012,0.0,0.62,0.58,12,0,0,1,0
2.0,0.267,0.43,0.07,0.5,180.74,21.49685002148,35.0,35.0,1,15,2.5,0,0,0.0,0,180.0,0.0167,2450.0,2.3219,2,0.5924,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.43,0.57,0.0,184.44,7.83986667449,45.0,45.0,1,70,2.5,0,0,0.0,0,274.2857,0.0398,4050.0,2.3219,10,0.2931,0.4,0.0112,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.41,0.59,0.0,100.25,4.883724142805001,35.0,35.0,1,45,1.5,0,0,0.0,0,90.0,0.0228,2450.0,2.3219,5,0.4371,0.4,0.0078,0.0,0.68,0.55,9,0,0,1,0
2.0,0.267,0.27,0.37,0.37,569.0,24.2776333576,45.0,45.0,1,70,2.0,0,0,0.0,0,270.0,0.0354,4050.0,2.3219,9,0.4053,0.4,0.0096,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.59,0.41,0.0,38.24,3.96096552119,45.0,45.0,1,70,2.0,0,0,0.0,0,288.0,0.0363,4050.0,2.3219,5,0.3752,0.6,0.0093,0.0,0.55,0.46,4,0,0,1,0
0.22,0.113,0.69,0.31,0.0,97.47,4.80262069445,45.0,45.0,1,45,2.5,0,0,0.0,0,180.0,0.0322,4050.0,2.3219,3,0.4375,0.7,0.0045,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.69,0.31,0.0,102.09,5.805655178205,35.0,35.0,1,70,2.0,0,0,0.0,0,240.0,0.0251,2450.0,2.3219,7,0.3271,0.7,0.0096,0.0,0.57,0.32,3,0,0,1,0
0.22,0.113,0.27,0.7,0.03,174.74,8.475800008465,35.0,35.0,1,70,2.0,0,0,0.0,0,72.0,0.0257,2450.0,2.3219,12,0.2886,0.5,0.0104,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.17,0.7,0.13,577.88,24.844400024835,45.0,45.0,1,70,2.5,0,0,0.0,0,180.0,0.0369,4050.0,2.3219,10,0.3238,0.7,0.0537,0.0003,0.5,0.49,12,0,0,1,0
2.0,0.267,0.27,0.67,0.07,434.24,20.846333354174998,45.0,45.0,1,45,2.0,0,0,0.0,0,240.0,0.0347,4050.0,2.3219,9,0.4242,0.4,0.0091,0.0,0.38,0.59,8,0,0,1,0
0.22,0.113,0.83,0.17,0.0,42.82,1.7970862086800001,25.0,25.0,1,45,2.0,0,0,0.0,0,90.0,0.0147,1250.0,2.3219,4,0.2976,1.0,0.0068,0.0,0.3,0.63,4,0,0,1,0
1.1,0.625,0.4,0.6,0.0,211.93,12.098400012094999,45.0,45.0,1,45,2.5,0,0,0.0,0,180.0,0.0328,4050.0,2.3219,2,0.4477,0.0,0.0,1.0,0.46,0.39,4,0,0,1,0
2.0,0.267,0.53,0.47,0.0,52.69,2.5654666692199997,25.0,25.0,1,30,1.5,0,0,0.0,0,360.0,0.0123,1250.0,2.3219,2,0.4512,1.0,0.0106,0.0,0.62,0.54,6,0,0,1,0
2.0,0.267,0.1,0.8,0.1,354.82,22.57726668923,35.0,35.0,1,45,2.5,0,0,0.0,0,216.0,0.0249,2450.0,2.3219,9,0.3024,0.4,0.0095,0.0,0.58,0.49,9,0,0,1,0
0.22,0.113,0.11,0.89,0.0,347.71,16.330982159175,45.0,45.0,1,15,2.5,0,0,0.0,0,180.0,0.0237,4050.0,2.3219,2,0.6341,0.0,0.0,1.0,0.48,0.64,12,0,0,1,0
1.1,0.625,0.03,0.97,0.0,230.91,19.50898335283,45.0,45.0,1,30,2.0,0,0,0.0,0,180.0,0.0285,4050.0,2.3219,4,0.5435,0.5,0.0047,0.0,0.47,0.68,4,0,0,1,0
0.22,0.113,0.76,0.24,0.0,36.81,1.42337931176,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0156,1250.0,2.3219,2,0.212,0.0,0.0,1.0,0.47,0.58,6,0,0,1,0
2.0,0.267,0.47,0.03,0.5,349.23,18.727866685389998,35.0,35.0,1,30,2.0,0,0,0.0,0,120.0,0.0213,2450.0,2.3219,3,0.461,1.0,0.0078,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.38,0.62,0.0,197.92,10.400500010385,45.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.0229,4050.0,2.3219,3,0.6621,0.7,0.0039,0.0,0.38,0.61,4,0,0,1,0
1.1,0.625,0.32,0.68,0.0,97.19,13.85587501384,35.0,35.0,1,45,1.5,0,0,0.0,0,180.0,0.0215,2450.0,2.3219,4,0.47,0.2,0.0077,0.0,0.61,0.82,3,0,0,1,0
0.22,0.113,0.27,0.73,0.0,210.34,8.423333341755,45.0,45.0,1,45,2.5,0,0,0.0,0,288.0,0.0354,4050.0,2.3219,6,0.4074,0.8,0.0069,0.0,0.73,0.62,8,0,0,1,0
0.22,0.113,0.1,0.87,0.03,490.38,21.696000021689997,35.0,35.0,1,45,1.5,0,0,0.0,0,120.0,0.021,2450.0,2.3219,3,0.4718,0.0,0.006,0.0,0.35,0.76,3,0,0,1,0
0.22,0.113,0.93,0.07,0.0,25.42,1.25542857268,25.0,25.0,1,30,2.5,0,0,0.0,0,180.0,0.0155,1250.0,2.3219,2,0.2244,0.0,0.0,1.0,0.65,0.64,2,0,0,1,0
0.22,0.113,0.45,0.55,0.0,78.48,3.394689658565,25.0,25.0,1,45,2.0,0,0,0.0,0,90.0,0.0141,1250.0,2.3219,4,0.2864,0.5,0.0052,0.0,0.37,0.73,6,0,0,1,0
1.1,0.625,0.79,0.21,0.0,57.48,2.69156896821,35.0,35.0,1,45,2.5,0,0,0.0,0,180.0,0.0244,2450.0,2.3219,3,0.3288,1.0,0.0071,0.0,0.86,0.7,3,0,0,1,0
2.0,0.267,0.2,0.7,0.1,432.89,23.32426668998,35.0,35.0,1,70,2.5,0,0,0.0,0,180.0,0.028,2450.0,2.3219,4,0.2012,0.5,0.008,0.0,0.54,0.45,9,0,0,1,0
2.0,0.267,0.43,0.47,0.1,200.52,13.599700013595,25.0,25.0,1,45,2.5,0,0,0.0,0,90.0,0.0153,1250.0,2.3219,4,0.2476,0.5,0.0078,0.0,0.5,0.57,6,0,0,1,0
0.22,0.113,0.1,0.9,0.0,512.31,22.88411668954,45.0,45.0,1,70,2.0,0,0,0.0,0,163.6364,0.0359,4050.0,2.3219,10,0.3801,0.6,0.0109,0.0,0.58,0.46,12,0,0,1,0
0.22,0.113,0.81,0.19,0.0,44.96,1.4627407422,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.016,1250.0,2.3219,2,0.194,0.0,0.0,1.0,0.36,0.59,4,0,0,1,0
0.22,0.113,0.28,0.72,0.0,172.12,6.84050000683,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0148,2450.0,2.3219,3,0.6543,0.7,0.0046,0.0,0.56,0.56,9,0,0,1,0
2.0,0.267,0.59,0.41,0.0,75.45,4.093296300375,25.0,25.0,1,30,1.5,0,0,0.0,0,120.0,0.0129,1250.0,2.3219,7,0.394,0.3,0.0071,0.0,0.59,0.6,6,0,0,1,0
0.22,0.113,0.62,0.38,0.0,98.56,4.5265172458950005,35.0,35.0,1,45,2.5,0,0,0.0,0,240.0,0.0266,2450.0,2.3219,5,0.2588,0.8,0.0063,0.0,0.63,0.4,6,0,0,1,0
1.1,0.625,0.93,0.07,0.0,36.5,2.08180000208,35.0,35.0,1,70,2.5,0,0,0.0,0,180.0,0.026,2450.0,2.3219,4,0.2743,1.0,0.0069,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.86,0.14,0.0,34.89,1.92514285905,25.0,25.0,1,45,2.0,0,0,0.0,0,180.0,0.0152,1250.0,2.3219,5,0.288,0.4,0.0042,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.52,0.48,0.0,93.83,5.39896552263,35.0,35.0,1,30,1.5,0,0,0.0,0,360.0,0.0183,2450.0,2.3219,1,0.5731,0.0,0.0,1.0,0.56,0.61,6,0,0,1,0
0.22,0.113,0.18,0.82,0.0,413.63,15.14419644371,45.0,45.0,1,30,2.5,0,0,0.0,0,180.0,0.0304,4050.0,2.3219,7,0.5001,0.3,0.0088,0.0,0.64,0.86,12,0,0,1,0
0.22,0.113,0.34,0.66,0.0,203.94,9.388620699030001,45.0,45.0,1,45,2.5,0,0,0.0,0,163.6364,0.034,4050.0,2.3219,8,0.4186,0.5,0.0099,0.0,0.6,0.49,4,0,0,1,0
1.1,0.625,0.29,0.71,0.0,222.91,10.263410724540002,45.0,45.0,1,45,1.5,0,0,0.0,0,317.6471,0.0291,4050.0,2.3219,5,0.5521,0.4,0.0103,0.0,0.59,0.59,8,0,0,1,0
0.22,0.113,0.55,0.45,0.0,98.27,3.8837241418049997,35.0,35.0,1,15,2.5,0,0,0.0,0,360.0,0.0142,2450.0,2.3219,1,0.6371,0.0,0.0,1.0,0.55,0.46,9,0,0,1,0
0.22,0.113,0.93,0.07,0.0,67.27,2.5470344852899998,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0156,1250.0,2.3219,2,0.232,0.0,0.0,1.0,0.49,0.38,4,0,0,1,0
1.1,0.625,0.45,0.55,0.0,43.33,3.042551727175,25.0,25.0,1,70,2.0,0,0,0.0,0,120.0,0.0152,1250.0,2.3219,4,0.2412,1.0,0.0063,0.0,0.75,0.55,6,0,0,1,0
2.0,0.267,0.47,0.4,0.13,112.61,17.463933350785,25.0,25.0,1,70,2.5,0,0,0.0,0,180.0,0.0154,1250.0,2.3219,2,0.2036,0.0,0.0,1.0,0.49,0.32,6,0,0,1,0
1.1,0.625,0.59,0.41,0.0,54.97,2.17515517458,35.0,35.0,1,15,2.0,0,0,0.0,0,180.0,0.0154,2450.0,2.3219,2,0.6241,0.0,0.0,1.0,0.59,0.53,3,0,0,1,0
0.22,0.113,0.28,0.72,0.0,323.71,11.857862080815,35.0,35.0,1,15,2.0,0,0,0.0,0,360.0,0.0157,2450.0,2.3219,1,0.6273,0.0,0.0,1.0,0.58,0.29,3,0,0,1,0
0.22,0.113,0.28,0.72,0.0,298.31,11.247275873305,25.0,25.0,1,15,1.5,0,0,0.0,0,180.0,0.0105,1250.0,2.3219,2,0.5252,0.0,0.0,1.0,0.57,0.57,6,0,0,1,0
2.0,0.267,0.45,0.48,0.07,120.54,12.17837932251,25.0,25.0,1,70,1.5,0,0,0.0,0,288.0,0.0142,1250.0,2.3219,4,0.3264,0.8,0.0086,0.0,0.43,0.55,2,0,0,1,0
2.0,0.267,0.36,0.04,0.61,205.68,24.40135716725,35.0,35.0,1,30,2.5,0,0,0.0,0,180.0,0.023,2450.0,2.3219,2,0.3816,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.43,0.57,0.0,215.81,6.5645333398900005,25.0,25.0,1,30,1.5,0,0,0.0,0,180.0,0.0137,1250.0,2.3219,4,0.3956,0.5,0.0086,0.0,0.56,0.65,6,0,0,1,0
0.22,0.113,0.53,0.47,0.0,104.74,3.704000003695,35.0,35.0,1,45,2.5,0,0,0.0,0,332.3077,0.0252,2450.0,2.3219,5,0.3212,0.4,0.0103,0.0,0.55,0.44,3,0,0,1,0
1.1,0.625,0.17,0.83,0.0,68.17,9.28913334261,25.0,25.0,1,30,1.5,0,0,0.0,0,180.0,0.0119,1250.0,2.3219,6,0.482,0.5,0.0101,0.0,0.52,0.77,6,0,0,1,0
2.0,0.267,0.33,0.0,0.67,105.52,23.961850023945,25.0,25.0,1,70,2.0,0,0,0.0,0,180.0,0.0147,1250.0,2.3219,2,0.2748,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.4,0.57,0.03,276.22,14.139233347465,45.0,45.0,1,15,2.0,0,0,0.0,0,120.0,0.0239,4050.0,2.3219,4,0.6312,0.5,0.004,0.0,0.34,0.61,4,0,0,1,0
1.1,0.625,0.57,0.36,0.07,38.63,4.9763571478249995,35.0,35.0,1,30,2.0,0,0,0.0,0,90.0,0.0189,2450.0,2.3219,4,0.5269,1.0,0.0042,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.39,0.61,0.0,146.61,7.173089292885,35.0,35.0,1,70,1.5,0,0,0.0,0,80.0,0.0236,2450.0,2.3219,9,0.3831,0.3,0.0068,0.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.57,0.43,0.0,24.54,1.6296250016199998,25.0,25.0,1,30,1.5,0,0,0.0,0,180.0,0.0118,1250.0,2.3219,3,0.4736,0.7,0.0052,0.0,0.63,0.4,6,0,0,1,0
2.0,0.267,0.3,0.63,0.07,361.42,17.782616684439997,45.0,45.0,1,45,2.0,0,0,0.0,0,360.0,0.0313,4050.0,2.3219,3,0.4981,0.7,0.0221,0.0,0.49,0.48,12,0,0,1,0
0.22,0.113,0.62,0.38,0.0,82.19,3.2998620722600003,35.0,35.0,1,70,2.5,0,0,0.0,0,360.0,0.0252,2450.0,2.3219,2,0.2831,1.0,0.0733,0.0,0.47,0.61,9,0,0,1,0
0.22,0.113,0.1,0.9,0.0,483.93,17.525266684174998,45.0,45.0,1,15,2.5,0,0,0.0,0,240.0,0.026,4050.0,2.3219,4,0.5965,1.0,0.0118,0.0,0.71,0.63,8,0,0,1,0
2.0,0.267,0.33,0.07,0.6,500.05,22.709216689365,25.0,25.0,1,70,1.5,0,0,0.0,0,360.0,0.0139,1250.0,2.3219,1,0.3284,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.33,0.67,0.0,157.64,7.0859166737449994,35.0,35.0,1,45,2.0,0,0,0.0,0,308.5714,0.0249,2450.0,2.3219,6,0.3602,0.5,0.0116,0.0,0.46,0.64,6,0,0,1,0
2.0,0.267,0.13,0.0,0.87,12.6,27.913733361235,35.0,35.0,1,45,2.0,0,0,0.0,0,90.0,0.0231,2450.0,2.3219,4,0.4078,0.5,0.0043,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.3,0.67,0.03,418.38,15.51353334883,35.0,35.0,1,15,2.5,0,0,0.0,0,120.0,0.0193,2450.0,2.3219,4,0.5108,1.0,0.0083,0.0,0.53,0.62,6,0,0,1,0
2.0,0.267,0.17,0.83,0.0,269.55,15.697000015685,35.0,35.0,1,45,1.5,0,0,0.0,0,200.0,0.0223,2450.0,2.3219,9,0.4498,0.6,0.0361,0.0,0.4,0.6,6,0,0,1,0
0.22,0.113,0.17,0.83,0.0,306.04,10.383650010370001,45.0,45.0,1,45,1.5,0,0,0.0,0,360.0,0.0276,4050.0,2.3219,6,0.5807,0.5,0.0217,0.0,0.63,0.64,12,0,0,1,0
0.22,0.113,0.55,0.45,0.0,101.66,4.499068970005,35.0,35.0,1,45,2.0,0,0,0.0,0,205.7143,0.0243,2450.0,2.3219,6,0.3822,0.7,0.0109,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.28,0.66,0.07,234.52,18.750965535985,35.0,35.0,1,70,1.5,0,0,0.0,0,108.0,0.0248,2450.0,2.3219,10,0.3708,0.5,0.0102,0.0,0.47,0.37,3,0,0,1,0
0.22,0.113,0.68,0.32,0.0,31.03,1.197785715475,25.0,25.0,1,15,2.0,0,0,0.0,0,180.0,0.0104,1250.0,2.3219,2,0.5184,0.0,0.0,1.0,0.78,0.65,2,0,0,1,0
1.1,0.625,0.13,0.0,0.87,16.08,27.913400027895,45.0,45.0,1,15,2.0,0,0,0.0,0,360.0,0.0226,4050.0,2.3219,1,0.661,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
1.1,0.625,0.31,0.69,0.0,263.13,6.903862075855,45.0,45.0,1,30,1.5,0,0,0.0,0,180.0,0.0246,4050.0,2.3219,8,0.634,0.5,0.0076,0.0,0.58,0.53,8,0,0,1,0
0.22,0.113,0.2,0.8,0.0,275.19,10.412800010405,45.0,45.0,1,30,2.5,0,0,0.0,0,180.0,0.0335,4050.0,2.3219,4,0.4298,0.5,0.0057,0.0,0.76,0.56,8,0,0,1,0
0.22,0.113,0.5,0.5,0.0,60.44,2.574200002565,25.0,25.0,1,15,2.0,0,0,0.0,0,180.0,0.0098,1250.0,2.3219,2,0.572,0.0,0.0,1.0,0.4,0.6,6,0,0,1,0
2.0,0.267,0.43,0.53,0.03,295.47,18.285266684950003,45.0,45.0,1,15,2.0,0,0,0.0,0,360.0,0.021,4050.0,2.3219,1,0.691,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.21,0.79,0.0,495.57,19.082000019075,45.0,45.0,1,45,1.5,0,0,0.0,0,360.0,0.0309,4050.0,2.3219,6,0.5274,0.5,0.0309,0.0,0.62,0.62,4,0,0,1,0
0.22,0.113,0.53,0.47,0.0,191.2,6.734000006725,45.0,25.0,1,45,2.0,0,0,0.0,0,240.0,0.024,2250.0,2.3219,7,0.3078,0.6,0.0069,0.0,0.55,0.51,6,0,0,1,0
0.22,0.113,0.27,0.73,0.0,126.77,5.42426667208,45.0,45.0,1,70,2.5,0,0,0.0,0,257.1429,0.0368,4050.0,2.3219,12,0.3481,0.2,0.0103,0.0,0.41,0.62,12,0,0,1,0
0.22,0.113,0.67,0.33,0.0,42.53,2.285650002275,25.0,25.0,1,45,1.5,0,0,0.0,0,180.0,0.0145,1250.0,2.3219,2,0.3424,0.0,0.0,1.0,0.63,0.53,4,0,0,1,0
0.22,0.113,0.67,0.33,0.0,27.32,1.870733335195,25.0,35.0,1,70,2.5,0,0,0.0,0,180.0,0.0195,1750.0,2.3219,2,0.2586,1.0,0.0004,0.0,0.35,0.57,6,0,0,1,0
0.22,0.113,0.33,0.67,0.0,193.89,8.020733341345,45.0,35.0,1,30,2.5,0,0,0.0,0,261.8182,0.0277,3150.0,2.3219,6,0.4025,0.8,0.0061,0.0,0.63,0.65,9,0,0,1,0
0.22,0.113,0.5,0.5,0.0,141.37,6.988266673649999,35.0,25.0,1,45,1.5,0,0,0.0,0,216.0,0.0167,1750.0,2.3219,4,0.4454,0.8,0.0071,0.0,0.62,0.37,6,0,0,1,0
1.1,0.625,0.63,0.37,0.0,16.36,0.862866667525,25.0,45.0,1,15,2.0,0,0,0.0,0,180.0,0.015,2250.0,2.3219,2,0.6129,0.0,0.0,1.0,0.62,0.47,6,0,0,1,0
1.1,0.625,0.27,0.73,0.0,60.73,15.05241668171,45.0,45.0,1,30,2.0,0,0,0.0,0,180.0,0.0273,4050.0,2.3219,2,0.5788,0.0,0.0,1.0,0.62,0.66,12,1,0,0,0
1.1,0.625,0.2,0.8,0.0,86.77,15.021466681685,45.0,45.0,0,0,0.0,1,30,3.0,0,240.0,0.0306,4050.0,2.3219,7,0.5038,0.7,0.0102,0.0,0.55,0.46,12,1,0,0,0
1.1,0.625,0.63,0.37,0.0,68.32,11.76878334509,45.0,35.0,1,70,2.0,0,0,0.0,0,288.0,0.031,3150.0,2.3219,7,0.3308,0.6,0.0096,0.0,0.0,0.0,0,1,0,0,0
0.22,0.113,0.87,0.13,0.0,109.66,11.974666678635,45.0,35.0,0,0,0.0,1,10,2.0,0,256.0,0.0347,3150.0,2.3219,16,0.1721,0.4,0.0134,0.0,0.0,0.0,0,1,0,0,0
1.1,0.625,0.8,0.2,0.0,21.72,1.60753333493,25.0,35.0,0,0,0.0,1,20,2.0,0,144.0,0.0174,1750.0,2.3219,5,0.3894,0.4,0.0109,0.0,0.51,0.51,2,0,0,1,0
0.22,0.113,0.83,0.17,0.0,30.64,1.7541500017449998,35.0,25.0,1,70,2.5,0,0,0.0,0,90.0,0.021,1750.0,2.3219,4,0.1977,0.5,0.0044,0.0,0.55,0.46,2,0,0,1,0
2.0,0.267,0.3,0.7,0.0,89.81,18.164133351485,45.0,35.0,1,30,1.5,0,0,0.0,0,180.0,0.0226,3150.0,2.3219,2,0.5751,0.0,0.0,1.0,0.6,0.52,9,1,0,0,0
0.22,0.113,0.67,0.33,0.0,70.7,3.9563833372849997,25.0,35.0,1,30,2.0,0,0,0.0,0,180.0,0.0151,1750.0,2.3219,3,0.4843,1.0,0.0045,0.0,0.49,0.58,6,0,0,1,0
2.0,0.267,0.27,0.73,0.0,52.23,18.806400018799998,35.0,35.0,1,30,1.5,0,0,0.0,0,202.5,0.0213,2450.0,2.3219,8,0.4873,0.5,0.0089,0.0,0.59,0.38,6,1,0,0,0
2.0,0.267,0.27,0.7,0.03,219.14,14.327400014315,35.0,35.0,1,15,2.5,0,0,0.0,0,216.0,0.019,2450.0,2.3219,5,0.5106,0.6,0.0088,0.0,0.66,0.6,9,0,0,1,0
2.0,0.267,0.3,0.6,0.1,218.2,20.33493335365,45.0,25.0,1,45,2.5,0,0,0.0,0,180.0,0.0228,2250.0,2.3219,2,0.3398,0.0,0.0,1.0,0.67,0.24,9,0,0,1,0
2.0,0.267,0.47,0.2,0.33,108.59,16.677000016665,25.0,45.0,1,70,1.5,0,0,0.0,0,240.0,0.0216,2250.0,2.3219,9,0.4113,0.7,0.0129,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.8,0.2,0.0,67.95,7.006450007,25.0,45.0,1,70,2.5,0,0,0.0,0,180.0,0.0249,2250.0,2.3219,2,0.2322,1.0,0.0004,0.0,0.45,0.6,6,1,0,0,0
0.22,0.113,0.53,0.47,0.0,73.28,9.66458334299,25.0,45.0,1,30,2.0,0,0,0.0,0,360.0,0.0192,2250.0,2.3219,2,0.47,1.0,0.0163,0.0,0.38,0.69,3,1,0,0,0
1.1,0.625,0.33,0.67,0.0,82.08,15.33298334866,45.0,45.0,0,0,0.0,1,10,3.0,0,154.2857,0.041,4050.0,2.3219,10,0.2084,0.6,0.0127,0.0,0.31,0.57,8,1,0,0,0
0.22,0.113,0.41,0.59,0.0,96.04,12.838314827645,45.0,45.0,1,15,1.5,0,0,0.0,0,180.0,0.0162,4050.0,2.3219,2,0.7744,1.0,0.0003,0.0,0.61,0.53,4,1,0,0,0
0.22,0.113,0.33,0.67,0.0,64.63,9.112533342435,25.0,45.0,0,0,0.0,1,40,3.0,0,130.9091,0.0124,2250.0,2.3219,10,0.7087,0.5,0.0519,0.0,0.44,0.63,9,1,0,0,0
0.22,0.113,0.4,0.6,0.0,198.14,8.86718334219,35.0,35.0,1,30,2.0,0,0,0.0,0,144.0,0.0229,2450.0,2.3219,5,0.4196,0.2,0.0069,0.0,0.0,0.0,0,0,0,1,0
2.0,0.267,0.3,0.7,0.0,63.76,11.733716678385,45.0,25.0,1,15,2.0,0,0,0.0,0,216.0,0.0159,2250.0,2.3219,4,0.5902,1.0,0.0066,0.0,0.57,0.53,9,1,0,0,0
1.1,0.625,0.4,0.6,0.0,45.78,6.1091000061,25.0,45.0,0,0,0.0,1,10,1.0,0,67.5,0.0274,2250.0,2.3219,14,0.1098,0.4,0.0134,0.0,0.77,0.6,9,0,0,1,0
2.0,0.267,0.6,0.4,0.0,69.56,11.838333345155,35.0,45.0,1,70,2.5,0,0,0.0,0,240.0,0.0308,3150.0,2.3219,4,0.3159,1.0,0.008,0.0,0.44,0.48,9,1,0,0,0
2.0,0.267,0.37,0.63,0.0,73.21,16.945866683605,35.0,45.0,0,0,0.0,1,20,2.0,0,138.4615,0.0327,3150.0,2.3219,20,0.271,0.6,0.0167,0.0,0.46,0.75,6,1,0,0,0
0.22,0.113,0.45,0.52,0.03,151.82,8.801379319139999,45.0,45.0,1,70,2.0,0,0,0.0,0,338.8235,0.0322,4050.0,2.3219,5,0.4525,0.8,0.0144,0.0,0.55,0.63,4,0,0,1,0
0.22,0.113,0.43,0.53,0.03,271.3,11.290383344610001,45.0,35.0,1,45,2.0,0,0,0.0,0,240.0,0.0272,3150.0,2.3219,3,0.4551,0.7,0.0024,0.0,0.0,0.0,0,0,0,1,0
0.22,0.113,0.3,0.7,0.0,224.47,11.150333344469999,35.0,45.0,1,15,2.5,0,0,0.0,0,180.0,0.0201,3150.0,2.3219,2,0.589,0.0,0.0,1.0,0.47,0.58,9,0,0,1,0
1.1,0.625,0.29,0.71,0.0,4.53,0.14019047632499998,35.0,25.0,1,15,1.5,0,0,0.0,0,360.0,0.0122,1750.0,2.3219,1,0.6137,0.0,0.0,1.0,0.5,0.59,4,0,0,1,0
