robot_max_speed,robot_radius,success_rate,collision_rate,timeout_rate,average_path_length,average_time_diff,width,height,indoor_map_type,iterations,corridor_width,outdoor_map_type,num_static_obstacles,static_obstacle_size,other_map_type,mean_angle_info,entropy,map_size,max_entropy,num_obs_cv2,occupancy_ratio,distance_normalized,distance_avg,distance_variance,average_linear_velocity,average_obstalce_size,number_dynamic_obstalces,crowdnav,dwa,rlca,teb
0.22,0.113,0.7,0.3,0,77.45,1140000000000,70,70,1,15,4,0,0,0,0,360,0.0152,2450,2.3219,3,0.6484,0.7,0.0071,0,0.68,0.5,6,0,1,0,0
0.22,0.113,0.47,0.5,0.03,157.15,1820000000000,90,90,1,30,4,0,0,0,0,333.3333,0.0317,4050,2.3219,9,0.4963,0.4,0.0115,0,0.48,0.7,12,0,1,0,0
0.22,0.113,0.8,0.2,0,92.35,1460000000000,90,90,0,0,0,1,10,2,0,211.7647,0.0456,4050,2.3219,20,0.0748,0.6,0.0104,0,0.42,0.56,8,0,1,0,0
0.22,0.113,1,0,0,0,730000000000,70,70,1,15,4,0,0,0,0,180,0.016,2450,2.3219,2,0.6206,1,0.0003,0,0,0,0,0,1,0,0
2,0.267,0.63,0.33,0.03,153.95,1645030000000,70,70,1,45,5,0,0,0,0,360,0.0235,2450,2.3219,2,0.3673,1,0.006,0,0.45,0.6,9,0,1,0,0
0.22,0.113,1,0,0,109.03,1370000000000,90,90,1,15,4,0,0,0,0,180,0.0226,4050,2.3219,2,0.6531,1,0.0003,0,0,0,0,0,1,0,0
0.22,0.113,0.13,0,0.87,7.74,5960000000000,50,50,1,45,4,0,0,0,0,144,0.0144,1250,2.3219,5,0.3172,0.8,0.0076,0,0,0,0,0,1,0,0
0.22,0.113,0.37,0.63,0,56.64,1140000000000,70,70,1,45,3,0,0,0,0,144,0.021,2450,2.3219,5,0.4831,0.2,0.0066,0,0.64,0.67,9,0,1,0,0
0.22,0.113,0.64,0.36,0,101.41,1430000000000,50,50,1,15,5,0,0,0,0,180,0.0112,1250,2.3219,2,0.4744,0,0,1,0.46,0.63,6,0,1,0,0
0.22,0.113,0.73,0.27,0,96.81,1350000000000,70,70,1,45,4,0,0,0,0,144,0.0253,2450,2.3219,8,0.3378,0.5,0.0091,0,0.56,0.59,6,0,1,0,0
2,0.267,0.76,0.24,0,43.26,589000000000,50,50,1,70,4,0,0,0,0,360,0.0158,1250,2.3219,1,0.2008,0,0,1,0.58,0.37,6,0,1,0,0
1.1,0.625,0.45,0.55,0,58.4,1540000000000,50,50,1,15,3,0,0,0,0,90,0.0097,1250,2.3219,4,0.5724,0.8,0.004,0,0.62,0.36,4,0,1,0,0
0.22,0.113,0.67,0.33,0,128.06,1380000000000,70,70,0,0,0,1,10,6,0,288,0.0245,2450,2.3219,10,0.3084,0.6,0.0114,0,0.49,0.57,9,0,1,0,0
2,0.267,0.73,0.27,0,90.74,1024390000000,70,70,1,30,3,0,0,0,0,288,0.0182,2450,2.3219,7,0.5561,0.4,0.0115,0,0.48,0.42,3,0,1,0,0
2,0.267,0.6,0.4,0,123.47,1220000000000,70,70,1,15,5,0,0,0,0,90,0.0183,2450,2.3219,4,0.5224,1,0.0075,0,0.48,0.55,9,0,1,0,0
0.22,0.113,0.47,0.53,0,123.58,1980000000000,90,90,1,15,5,0,0,0,0,180,0.0252,4050,2.3219,2,0.6017,0,0,1,0.46,0.57,12,0,1,0,0
0.22,0.113,0.67,0.33,0,60.64,874000000000,50,50,0,0,0,1,10,2,0,90,0.0161,1250,2.3219,16,0.1768,0.4,0.0114,0,0.52,0.76,6,0,1,0,0
1.1,0.625,0.39,0.61,0,68.91,2500000000000,90,90,1,15,3,0,0,0,0,180,0.0195,4050,2.3219,2,0.7237,1,0.0001,0,0,0,0,0,1,0,0
2,0.267,0.67,0.33,0,133.28,1320000000000,70,70,1,15,5,0,0,0,0,180,0.0197,2450,2.3219,4,0.5035,1,0.0103,0,0,0,0,0,1,0,0
0.22,0.113,0.87,0.13,0,89.7,1080000000000,70,70,1,30,5,0,0,0,0,120,0.0238,2450,2.3219,3,0.362,1,0.0032,0,0.51,0.41,3,0,1,0,0
0.22,0.113,0.77,0.23,0,85.55,881000000000,70,70,0,0,0,1,20,6,0,320,0.0199,2450,2.3219,6,0.4969,0.5,0.0121,0,0.48,0.44,9,0,1,0,0
0.22,0.113,1,0,0,52.31,860000000000,70,70,1,45,4,0,0,0,0,288,0.0242,2450,2.3219,6,0.3573,0.7,0.0095,0,0,0,0,0,1,0,0
0.22,0.113,0.93,0.07,0,75.63,693000000000,50,50,1,15,4,0,0,0,0,180,0.0114,1250,2.3219,2,0.4788,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.31,0.69,0,88.08,2780000000000,70,70,1,70,3,0,0,0,0,288,0.0261,2450,2.3219,15,0.3441,0.6,0.0102,0,0.53,0.4,6,0,1,0,0
0.22,0.113,0.07,0,0.93,9.18,5950000000000,50,50,1,70,4,0,0,0,0,90,0.0159,1250,2.3219,4,0.2092,0.5,0.0064,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0.03,0,71.2,1400000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.43,0.8,4,0,1,0,0
0.22,0.113,0.9,0.1,0,35.89,508000000000,50,50,1,70,3,0,0,0,0,90,0.016,1250,2.3219,6,0.2288,0.5,0.0076,0,0.73,0.92,2,0,1,0,0
0.22,0.113,0.73,0.27,0,107.14,1349070000000,90,90,1,70,5,0,0,0,0,180,0.0401,4050,2.3219,10,0.2912,0.4,0.0084,0,0.69,0.67,8,0,1,0,0
0.22,0.113,0.83,0.17,0,92.77,990000000000,70,70,1,15,5,0,0,0,0,180,0.0185,2450,2.3219,4,0.5294,1,0.0073,0,0.52,0.43,6,0,1,0,0
1.1,0.625,0.37,0.57,0.07,153.05,2370000000000,70,70,1,30,5,0,0,0,0,90,0.0208,2450,2.3219,4,0.479,0.5,0.0029,0,0,0,0,0,1,0,0
0.22,0.113,0.62,0.38,0,79.91,1200000000000,70,70,1,45,4,0,0,0,0,180,0.0245,2450,2.3219,9,0.3543,0.4,0.0084,0,0.42,0.51,9,0,1,0,0
1.1,0.625,0.33,0.63,0.03,89.34,3520000000000,90,90,1,70,3,0,0,0,0,120,0.0323,4050,2.3219,6,0.4805,0.7,0.0084,0,0.44,0.5,12,0,1,0,0
2,0.267,0.63,0.33,0.03,153.95,1650000000000,70,70,1,45,5,0,0,0,0,360,0.0235,2450,2.3219,2,0.3673,1,0.006,0,0.45,0.6,9,0,1,0,0
0.22,0.113,0.53,0.47,0,127.26,2030000000000,90,90,1,15,5,0,0,0,0,360,0.025,4050,2.3219,1,0.5978,0,0,1,0.67,0.59,8,0,1,0,0
1.1,0.625,0.55,0.45,0,39.52,874000000000,50,50,1,30,3,0,0,0,0,102.8571,0.0132,1250,2.3219,7,0.408,0.6,0.0079,0,0.47,0.66,6,0,1,0,0
0.22,0.113,0.1,0.47,0.43,8.34,5530000000000,70,70,0,0,0,1,30,6,0,300,0.0162,2450,2.3219,6,0.6037,0.3,0.0094,0,0.49,0.62,3,0,1,0,0
0.22,0.113,0.36,0.64,0,80.18,1300000000000,90,90,1,30,3,0,0,0,0,180,0.0232,4050,2.3219,2,0.6584,0,0,1,0.59,0.53,12,0,1,0,0
0.22,0.113,1,0,0,27.49,451000000000,50,50,1,30,4,0,0,0,0,180,0.0134,1250,2.3219,3,0.3972,1,0.0072,0,0,0,0,0,1,0,0
0.22,0.113,0.79,0.21,0,111.45,1330000000000,90,90,1,70,4,0,0,0,0,216,0.0378,4050,2.3219,12,0.3537,0.7,0.0102,0,0.56,0.66,8,0,1,0,0
0.22,0.113,0.76,0.24,0,34.91,686000000000,50,50,1,15,4,0,0,0,0,90,0.0097,1250,2.3219,4,0.5804,0.5,0.005,0,0.53,0.52,4,0,1,0,0
0.22,0.113,0.9,0.1,0,72.82,1060000000000,90,90,0,0,0,1,30,6,0,261.8182,0.031,4050,2.3219,15,0.4973,0.5,0.0147,0,0.4,0.66,4,0,1,0,0
0.22,0.113,1,0,0,1.23,50000000050,50,50,1,45,4,0,0,0,0,360,0.0148,1250,2.3219,2,0.2812,1,0.0048,0,0.51,0.5,4,0,1,0,0
0.22,0.113,0.87,0.13,0,57.15,934000000000,90,90,1,45,3,0,0,0,0,180,0.0289,4050,2.3219,9,0.5569,0.3,0.0144,0,0.78,0.61,4,0,1,0,0
0.22,0.113,0.97,0.03,0,63.24,724000000000,50,50,1,70,5,0,0,0,0,180,0.016,1250,2.3219,2,0.188,0,0,1,0,0,0,0,1,0,0
2,0.267,0.6,0.4,0,151.7,1120000000000,90,90,1,45,3,0,0,0,0,288,0.0304,4050,2.3219,8,0.5351,0.8,0.0096,0,0.53,0.35,8,0,1,0,0
0.22,0.113,0.73,0.27,0,92.17,1220000000000,70,70,1,70,4,0,0,0,0,108,0.0247,2450,2.3219,10,0.3333,0.6,0.0079,0,0.76,0.56,6,0,1,0,0
0.22,0.113,0.67,0.33,0,83.56,1300000000000,90,90,1,30,4,0,0,0,0,180,0.0291,4050,2.3219,4,0.5401,0.8,0.0051,0,0.48,0.58,8,0,1,0,0
0.22,0.113,1,0,0,51.91,967000000000,90,90,1,70,4,0,0,0,0,225,0.0359,4050,2.3219,9,0.3857,0.4,0.0121,0,0,0,0,0,1,0,0
0.22,0.113,0.79,0.21,0,43.74,968000000000,50,50,0,0,0,1,10,4,0,144,0.0142,1250,2.3219,10,0.3296,0.4,0.0165,0,0.7,0.62,4,0,1,0,0
0.22,0.113,0.85,0.15,0,53.69,807000000000,50,50,1,70,3,0,0,0,0,240,0.0154,1250,2.3219,4,0.2804,0.5,0.0108,0,0.79,0.68,2,0,1,0,0
0.22,0.113,0.87,0.13,0,87.44,1161250000000,70,70,1,30,4,0,0,0,0,180,0.0203,2450,2.3219,4,0.472,1,0.0119,0,0.62,0.62,3,0,1,0,0
1.1,0.625,0.31,0.69,0,60.63,2120000000000,90,90,1,30,3,0,0,0,0,240,0.0236,4050,2.3219,4,0.6565,0.5,0.0061,0,0.64,0.49,8,0,1,0,0
0.22,0.113,1,0,0,52.52,839000000000,90,90,1,45,3,0,0,0,0,270,0.0289,4050,2.3219,4,0.5562,0.5,0.0064,0,0,0,0,0,1,0,0
0.22,0.113,0.97,0,0.03,28.33,619000000000,50,50,0,0,0,1,20,2,0,144,0.0155,1250,2.3219,11,0.2584,0.5,0.0138,0,0,0,0,0,1,0,0
0.22,0.113,0.87,0.13,0,69.44,1220000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.42,0.41,6,0,1,0,0
0.22,0.113,0.79,0.21,0,46.92,392000000000,50,50,1,15,3,0,0,0,0,180,0.007,1250,2.3219,2,0.7148,0,0,1,0.78,0.43,2,0,1,0,0
0.22,0.113,0.75,0.25,0,61.86,1050000000000,70,70,1,45,3,0,0,0,0,288,0.0207,2450,2.3219,3,0.4749,0.7,0.0055,0,0.59,0.39,9,0,1,0,0
0.22,0.113,0.72,0.28,0,125.5,1540000000000,90,90,1,15,4,0,0,0,0,180,0.0211,4050,2.3219,2,0.6853,0,0,1,0.59,0.56,4,0,1,0,0
0.22,0.113,1,0,0,78,1130000000000,90,90,1,45,4,0,0,0,0,154.2857,0.0331,4050,2.3219,6,0.4419,0.2,0.0097,0,0,0,0,0,1,0,0
0.22,0.113,0.83,0.17,0,32.17,661000000000,50,50,1,30,4,0,0,0,0,360,0.0128,1250,2.3219,1,0.4172,0,0,1,0.37,0.58,4,0,1,0,0
0.22,0.113,0.9,0.1,0,72.82,1060000000000,90,90,0,0,0,1,30,6,0,261.8182,0.031,4050,2.3219,15,0.4973,0.5,0.0147,0,0.4,0.66,4,0,1,0,0
0.22,0.113,0.67,0.33,0,88.62,1200000000000,70,70,1,70,3,0,0,0,0,120,0.0238,2450,2.3219,3,0.4006,0.7,0.0062,0,0.57,0.75,6,0,1,0,0
2,0.267,0.63,0.37,0,86.26,913157000000,50,50,1,45,3,0,0,0,0,120,0.0139,1250,2.3219,7,0.3492,0.6,0.0079,0,0.49,0.38,6,0,1,0,0
0.22,0.113,0.6,0.37,0.03,198.06,1550000000000,70,70,0,0,0,1,30,4,0,200,0.0232,2450,2.3219,8,0.4047,0.6,0.0169,0,0.73,0.53,6,0,1,0,0
2,0.267,0.53,0.37,0.1,386.94,2940000000000,70,70,1,30,5,0,0,0,0,180,0.0211,2450,2.3219,4,0.428,0.5,0.0051,0,0.56,0.32,3,0,1,0,0
0.22,0.113,0.33,0.67,0,99.85,1230000000000,70,70,1,15,4,0,0,0,0,90,0.0156,2450,2.3219,4,0.6292,1,0.0076,0,0.58,0.72,9,0,1,0,0
0.22,0.113,0.8,0.2,0,74.91,1300000000000,70,70,1,70,5,0,0,0,0,160,0.0282,2450,2.3219,6,0.2082,0.3,0.0071,0,0.34,0.57,3,0,1,0,0
0.22,0.113,0.43,0.57,0,78.02,1026120000000,90,90,1,30,3,0,0,0,0,216,0.023,4050,2.3219,4,0.6525,0.8,0.0108,0,0.56,0.51,12,0,1,0,0
0.22,0.113,0.62,0.34,0.03,132.35,1310000000000,70,70,0,0,0,1,10,4,0,313.0435,0.0273,2450,2.3219,7,0.2131,0.6,0.0136,0,0.53,0.58,9,0,1,0,0
0.22,0.113,0.52,0.48,0,26.38,721000000000,50,50,1,15,3,0,0,0,0,360,0.0081,1250,2.3219,2,0.666,1,0.0111,0,0.46,0.58,2,0,1,0,0
2,0.267,0.6,0.4,0,209.8,1659950000000,90,90,1,70,4,0,0,0,0,317.6471,0.0359,4050,2.3219,8,0.3844,0.5,0.0624,0,0.58,0.55,4,0,1,0,0
0.22,0.113,0.79,0.21,0,31.12,414000000000,50,50,1,15,3,0,0,0,0,180,0.0108,1250,2.3219,2,0.5492,0,0,1,0.58,0.44,4,0,1,0,0
0.22,0.113,0.7,0.3,0,99.53,1490000000000,90,90,0,0,0,1,30,2,0,77.8378,0.0453,4050,2.3219,36,0.1296,0.5,0.0143,0,0.46,0.64,12,0,1,0,0
0.22,0.113,0.62,0.38,0,39.91,509103000000,50,50,1,45,3,0,0,0,0,144,0.0135,1250,2.3219,5,0.3908,0.2,0.0111,0,0.56,0.62,6,0,1,0,0
0.22,0.113,0.9,0.1,0,36.63,604000000000,50,50,1,45,4,0,0,0,0,90,0.0152,1250,2.3219,6,0.2548,0.3,0.0069,0,0.66,0.86,2,0,1,0,0
0.22,0.113,0.93,0.07,0,166.09,989000000000,50,50,1,70,5,0,0,0,0,180,0.0155,1250,2.3219,2,0.2108,0,0,1,0.28,0.34,2,0,1,0,0
2,0.267,0.48,0.52,0,144.59,1280000000000,70,70,1,15,3,0,0,0,0,360,0.0143,2450,2.3219,1,0.6835,0,0,1,0.57,0.49,3,0,1,0,0
0.22,0.113,0.87,0.13,0,140.93,1670000000000,90,90,1,70,5,0,0,0,0,300,0.0404,4050,2.3219,5,0.2853,0.6,0.01,0,0.49,0.53,8,0,1,0,0
0.22,0.113,0.78,0.22,0,115.27,937000000000,50,50,1,15,5,0,0,0,0,180,0.0109,1250,2.3219,2,0.4792,0,0,1,0.38,0.66,4,0,1,0,0
2,0.267,0.5,0.5,0,176.08,1320000000000,90,90,1,15,4,0,0,0,0,360,0.0219,4050,2.3219,1,0.6717,0,0,1,0.66,0.58,8,0,1,0,0
1.1,0.625,0.3,0.7,0,104.32,2730000000000,90,90,1,15,5,0,0,0,0,216,0.0254,4050,2.3219,4,0.592,0.5,0.0077,0,0.75,0.59,8,0,1,0,0
0.22,0.113,0.93,0,0.07,76.02,1420000000000,90,90,1,70,3,0,0,0,0,310.3448,0.0322,4050,2.3219,11,0.4868,0.6,0.008,0,0,0,0,0,1,0,0
2,0.267,0.73,0.27,0,182.73,1701510000000,90,90,1,15,5,0,0,0,0,180,0.023,4050,2.3219,2,0.6486,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.6,0.4,0,163.98,1800000000000,90,90,1,15,5,0,0,0,0,360,0.021,4050,2.3219,1,0.6743,0,0,1,0.51,0.58,8,0,1,0,0
0.22,0.113,0.65,0.35,0,66.49,905000000000,70,70,1,15,3,0,0,0,0,90,0.014,2450,2.3219,4,0.6857,1,0.0043,0,0.64,0.65,3,0,1,0,0
0.22,0.113,0.8,0.13,0.07,61.85,1400000000000,70,70,1,45,5,0,0,0,0,360,0.0253,2450,2.3219,4,0.2808,0.8,0.0044,0,0.8,0.49,3,0,1,0,0
0.22,0.113,0.97,0.03,0,85.57,1130000000000,70,70,0,0,0,1,10,4,0,276.9231,0.0275,2450,2.3219,12,0.2086,0.5,0.0131,0,0,0,0,0,1,0,0
2,0.267,0.64,0.36,0,66.74,711000000000,90,90,1,70,5,0,0,0,0,274.2857,0.0392,4050,2.3219,10,0.3009,0.4,0.0086,0,0.66,0.58,8,0,1,0,0
0.22,0.113,0.77,0.23,0,57.29,1000000000000,70,70,1,45,5,0,0,0,0,180,0.0242,2450,2.3219,3,0.3365,1,0.0106,0,0.61,0.39,9,0,1,0,0
0.22,0.113,0.67,0.33,0,91.79,1020000000000,90,90,1,30,3,0,0,0,0,308.5714,0.0242,4050,2.3219,4,0.6432,0.8,0.0431,0.0002,0.49,0.53,8,0,1,0,0
1.1,0.625,0.21,0.79,0,159.79,3930000000000,90,90,1,30,3,0,0,0,0,180,0.024,4050,2.3219,2,0.6317,1,0.0147,0,0.59,0.55,12,0,1,0,0
0.22,0.113,0.97,0.03,0,60.61,704000000000,70,70,1,30,5,0,0,0,0,90,0.0208,2450,2.3219,4,0.4678,1,0.0049,0,0,0,0,0,1,0,0
0.22,0.113,0.17,0.37,0.47,13.26,5980000000000,90,90,1,15,5,0,0,0,0,360,0.0216,4050,2.3219,1,0.6619,0,0,1,0.76,0.31,4,0,1,0,0
0.22,0.113,0.83,0.17,0,50.84,837000000000,70,70,1,15,4,0,0,0,0,120,0.0181,2450,2.3219,3,0.559,0.7,0.0019,0,0.43,0.52,6,0,1,0,0
1.1,0.625,0.67,0.33,0,114.2,1369210000000,70,70,1,70,5,0,0,0,0,180,0.0283,2450,2.3219,8,0.2131,0.5,0.0077,0,0.56,0.38,3,0,1,0,0
0.22,0.113,0.6,0.4,0,104.21,1150000000000,70,70,1,45,3,0,0,0,0,308.5714,0.0202,2450,2.3219,6,0.5188,0.5,0.0054,0,0.55,0.4,9,0,1,0,0
0.22,0.113,0.53,0.43,0.03,142.41,2160000000000,70,70,0,0,0,1,40,6,0,288,0.0152,2450,2.3219,3,0.6569,0.3,0.006,0,0.62,0.59,3,0,1,0,0
0.22,0.113,0.47,0.53,0,108.44,1650000000000,70,70,1,30,4,0,0,0,0,205.7143,0.0206,2450,2.3219,5,0.4884,0.4,0.0092,0,0.47,0.56,9,0,1,0,0
0.22,0.113,1,0,0,47.94,932000000000,90,90,1,15,5,0,0,0,0,360,0.0269,4050,2.3219,1,0.5554,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.41,0.59,0,194.69,2330000000000,90,90,1,15,4,0,0,0,0,360,0.023,4050,2.3219,1,0.6505,0,0,1,0.58,0.5,12,0,1,0,0
0.22,0.113,0.87,0.13,0,91.65,1620000000000,70,70,1,45,4,0,0,0,0,144,0.0246,2450,2.3219,9,0.3363,0.6,0.0097,0,0.73,0.49,6,0,1,0,0
0.22,0.113,1,0,0,95.66,1310000000000,90,90,0,0,0,1,20,6,0,148.2353,0.0371,4050,2.3219,16,0.3328,0.5,0.0116,0,0,0,0,0,1,0,0
2,0.267,0.7,0.27,0.03,273.67,2130000000000,90,90,1,15,5,0,0,0,0,360,0.0238,4050,2.3219,1,0.6162,0,0,1,0,0,0,0,1,0,0
2,0.267,0.6,0.4,0,123.47,1223060000000,70,70,1,15,5,0,0,0,0,90,0.0183,2450,2.3219,4,0.5224,1,0.0075,0,0.48,0.55,9,0,1,0,0
0.22,0.113,0.7,0.3,0,48.29,682000000000,50,50,0,0,0,1,30,2,0,261.8182,0.0147,1250,2.3219,16,0.3372,0.5,0.0156,0,0.59,0.9,2,0,1,0,0
0.22,0.113,0.79,0.21,0,71.46,1030000000000,70,70,1,45,3,0,0,0,0,240,0.0206,2450,2.3219,3,0.4929,1,0.0076,0,0.65,0.62,6,0,1,0,0
0.22,0.113,0.87,0.1,0.03,89.71,1440000000000,90,90,0,0,0,1,30,2,0,202.8169,0.0451,4050,2.3219,40,0.1353,0.4,0.0143,0,0.82,0.39,4,0,1,0,0
0.22,0.113,0.93,0.07,0,98.08,1490000000000,90,90,0,0,0,1,20,4,0,223.4483,0.0417,4050,2.3219,17,0.2126,0.5,0.0132,0,0.46,0.44,8,0,1,0,0
0.22,0.113,0.6,0.37,0.03,137.4,1410000000000,90,90,0,0,0,1,30,6,0,252,0.0315,4050,2.3219,11,0.4759,0.5,0.0197,0,0.5,0.47,8,0,1,0,0
1.1,0.625,0.48,0.52,0,61.41,1370000000000,70,70,1,45,5,0,0,0,0,135,0.0261,2450,2.3219,8,0.2906,0.4,0.0105,0,0.48,0.62,6,0,1,0,0
0.22,0.113,0.9,0.1,0,39.44,641000000000,50,50,0,0,0,1,0,6,0,180,0.0163,1250,2.3219,2,0.0784,1,0.0004,0,0.6,0.53,2,0,1,0,0
2,0.267,0.79,0.21,0,73.73,523000000000,50,50,1,15,4,0,0,0,0,180,0.0092,1250,2.3219,2,0.6148,1,0.0002,0,0.41,0.44,2,0,1,0,0
2,0.267,0.87,0.13,0,104.79,700103000000,50,50,1,45,5,0,0,0,0,240,0.0157,1250,2.3219,3,0.2548,0.7,0.0037,0,0.63,0.52,2,0,1,0,0
0.22,0.113,0.6,0.4,0,50.96,593000000000,70,70,1,15,3,0,0,0,0,360,0.0128,2450,2.3219,1,0.7233,0,0,1,0.51,0.85,3,0,1,0,0
0.22,0.113,0.73,0.27,0,80.04,1490000000000,90,90,0,0,0,1,0,2,0,180,0.0454,4050,2.3219,2,0.044,0,0,1,0.7,0.64,12,0,1,0,0
2,0.267,0.93,0.07,0,156.06,995850000000,70,70,1,70,5,0,0,0,0,288,0.0267,2450,2.3219,6,0.2388,0.3,0.0108,0,0.67,0.68,3,0,1,0,0
0.22,0.113,0.52,0.48,0,130.25,1810000000000,70,70,1,45,3,0,0,0,0,270,0.0214,2450,2.3219,6,0.479,0.2,0.0095,0,0.54,0.53,9,0,1,0,0
0.22,0.113,0.5,0.5,0,56.32,778000000000,70,70,1,15,3,0,0,0,0,90,0.013,2450,2.3219,4,0.7078,1,0.0074,0,0.64,0.54,6,0,1,0,0
0.22,0.113,0.07,0.77,0.17,18.03,5990000000000,70,70,0,0,0,1,0,6,0,180,0.0295,2450,2.3219,2,0.0563,0,0,1,0.64,0.52,9,0,1,0,0
1.1,0.625,0.45,0.55,0,47.21,1170000000000,70,70,1,70,3,0,0,0,0,270,0.0228,2450,2.3219,7,0.4414,0.6,0.0078,0,0.45,0.43,9,0,1,0,0
0.22,0.113,0.97,0.03,0,35.2,567000000000,50,50,1,30,4,0,0,0,0,360,0.0138,1250,2.3219,2,0.3536,1,0.0155,0,0,0,0,0,1,0,0
0.22,0.113,0.73,0.27,0,79.34,1110000000000,70,70,1,70,5,0,0,0,0,360,0.0263,2450,2.3219,1,0.2537,0,0,1,0.57,0.52,9,0,1,0,0
1.1,0.625,0.52,0.48,0,27.74,543000000000,70,70,1,70,3,0,0,0,0,180,0.0241,2450,2.3219,9,0.388,0.6,0.0096,0,0.46,0.56,9,0,1,0,0
0.22,0.113,1,0,0,63.64,821000000000,70,70,1,15,4,0,0,0,0,360,0.0156,2450,2.3219,1,0.6241,0,0,1,0,0,0,0,1,0,0
1.1,0.625,0.48,0.52,0,60.49,1430000000000,50,50,1,30,3,0,0,0,0,360,0.0128,1250,2.3219,2,0.4456,1,0.0138,0,0.36,0.69,2,0,1,0,0
0.22,0.113,0.47,0.53,0,147.78,2030000000000,90,90,1,45,5,0,0,0,0,160,0.0337,4050,2.3219,9,0.4281,0.6,0.0096,0,0.56,0.63,12,0,1,0,0
0.22,0.113,1,0,0,97.42,947000000000,70,70,0,0,0,1,10,6,0,333.3333,0.0237,2450,2.3219,6,0.3573,0.7,0.0114,0,0,0,0,0,1,0,0
2,0.267,0.81,0.19,0,36.02,328000000000,50,50,1,15,5,0,0,0,0,360,0.0101,1250,2.3219,1,0.5524,0,0,1,0.31,0.64,4,0,1,0,0
0.22,0.113,0.97,0.03,0,108.25,1100000000000,70,70,1,15,5,0,0,0,0,180,0.0196,2450,2.3219,2,0.4949,0,0,1,0.51,0.36,3,0,1,0,0
0.22,0.113,0.03,0.8,0.17,20.53,5990000000000,90,90,1,45,5,0,0,0,0,90,0.0325,4050,2.3219,5,0.4389,0.4,0.0049,0,0.63,0.65,8,0,1,0,0
0.22,0.113,1,0,0,27.88,579000000000,50,50,1,30,4,0,0,0,0,120,0.0129,1250,2.3219,5,0.3924,0.6,0.0061,0,0,0,0,0,1,0,0
0.22,0.113,0.5,0.5,0,88.02,1280000000000,70,70,1,45,3,0,0,0,0,120,0.0199,2450,2.3219,7,0.5149,0.7,0.0066,0,0.58,0.56,9,0,1,0,0
0.22,0.113,0.73,0.27,0,98.49,1510000000000,90,90,1,70,4,0,0,0,0,240,0.0357,4050,2.3219,4,0.4004,0.2,0.0101,0,0.62,0.58,8,0,1,0,0
0.22,0.113,0.79,0.21,0,57.13,809000000000,70,70,1,30,4,0,0,0,0,90,0.0196,2450,2.3219,4,0.5049,0.5,0.0053,0,0.57,0.56,9,0,1,0,0
0.22,0.113,0.37,0.47,0.17,248.79,3020000000000,70,70,0,0,0,1,30,4,0,300,0.0221,2450,2.3219,8,0.4451,0.8,0.0134,0,0.42,0.52,9,0,1,0,0
2,0.267,0.63,0.37,0,86.26,913000000000,50,50,1,45,3,0,0,0,0,120,0.0139,1250,2.3219,7,0.3492,0.6,0.0079,0,0.49,0.38,6,0,1,0,0
0.22,0.113,0.83,0.17,0,38.11,663000000000,70,70,1,30,5,0,0,0,0,360,0.0219,2450,2.3219,1,0.4333,0,0,1,0.58,0.61,3,0,1,0,0
0.22,0.113,0.07,0.53,0.4,21.34,5960000000000,90,90,1,70,5,0,0,0,0,120,0.0419,4050,2.3219,12,0.2436,0.7,0.0109,0,0.52,0.62,4,0,1,0,0
0.22,0.113,0.64,0.36,0,93.77,838000000000,50,50,1,15,3,0,0,0,0,90,0.0091,1250,2.3219,4,0.6124,1,0.0051,0,0.49,0.54,6,0,1,0,0
2,0.267,0.53,0.47,0,83.98,739000000000,50,50,1,30,3,0,0,0,0,72,0.013,1250,2.3219,6,0.4116,0.5,0.0086,0,0.67,0.49,6,0,1,0,0
1.1,0.625,1,0,0,103.53,791547000000,50,50,1,70,5,0,0,0,0,180,0.015,1250,2.3219,2,0.2568,0,0,1,0,0,0,0,1,0,0
0.22,0.113,0.64,0.36,0,315.05,1720000000000,50,50,1,70,4,0,0,0,0,180,0.0157,1250,2.3219,2,0.2156,1,0.0004,0,0.56,0.54,6,0,1,0,0
2,0.267,0.63,0.37,0,157.35,1220000000000,70,70,1,45,3,0,0,0,0,308.5714,0.0194,2450,2.3219,3,0.5261,0.7,0.0075,0,0.46,0.69,3,0,1,0,0
0.22,0.113,0.9,0.1,0,47.21,949000000000,70,70,1,30,5,0,0,0,0,360,0.0209,2450,2.3219,2,0.4429,1,0.0072,0,0.54,0.61,3,0,1,0,0
1.1,0.625,0.33,0.67,0,69.27,1980000000000,70,70,1,15,5,0,0,0,0,180,0.0185,2450,2.3219,2,0.5412,0,0,1,0.35,0.91,3,0,1,0,0
0.22,0.113,0.13,0.47,0.4,11.96,5960000000000,50,50,1,70,5,0,0,0,0,180,0.0168,1250,2.3219,2,0.1648,0,0,1,0.47,0.52,2,0,1,0,0
