episode_duration,success_rate,collision_rate,robot_radius,robot_max_speed,number_dynamic_obs,number_static_obs,robot_pos_x,robot_pos_y,burger,jackal,ridgeback,agvota,rto,rto_real,teb,dwa,mpc,rlca,arena,rosnav,num_vertices_static_obs_0,num_vertices_static_obs_1,num_vertices_static_obs_2,num_vertices_static_obs_3,num_vertices_static_obs_4,num_vertices_static_obs_5,num_vertices_static_obs_6,num_vertices_static_obs_7,num_vertices_static_obs_8,num_vertices_static_obs_9,num_vertices_static_obs_10,num_vertices_static_obs_11,num_vertices_static_obs_12,num_vertices_static_obs_13,num_vertices_static_obs_14,size_dynamic_obs_0,size_dynamic_obs_1,size_dynamic_obs_2,size_dynamic_obs_3,size_dynamic_obs_4,size_dynamic_obs_5,size_dynamic_obs_6,size_dynamic_obs_7,size_dynamic_obs_8,size_dynamic_obs_9,size_dynamic_obs_10,size_dynamic_obs_11,size_dynamic_obs_12,size_dynamic_obs_13,size_dynamic_obs_14,speed_dynamic_obs_0,speed_dynamic_obs_1,speed_dynamic_obs_2,speed_dynamic_obs_3,speed_dynamic_obs_4,speed_dynamic_obs_5,speed_dynamic_obs_6,speed_dynamic_obs_7,speed_dynamic_obs_8,speed_dynamic_obs_9,speed_dynamic_obs_10,speed_dynamic_obs_11,speed_dynamic_obs_12,speed_dynamic_obs_13,speed_dynamic_obs_14,timeout_rate,path_length,map,robot_model,AngleInfo,Entropy,MapSize,MaxEntropy,NumObs_Cv2,OccupancyRatio,distance(normalized),distance.avg,distance.variance,World
123.8,0.8,0.2,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,28.7978396711,c0810a3e-592c-48ec-99c2-b0ce01cec745,burger,90,0.0089012714,1800,2.3219280949,4,0.7344444444,0.5,0.00629,0,c0810a3e-592c-48ec-99c2-b0ce01cec745
311.79,0.7,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,39.3896002161,c1269504-5293-49e2-8dfb-c237079f4bd8,burger,180,0.0135309493,3200,2.3219280949,2,0.7725,1,0.00012,0,c1269504-5293-49e2-8dfb-c237079f4bd8
376.865,0.4,0.2,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.45,39.9693255536,c1ee610c-efc8-45b5-b75c-af0028a1c211,burger,240,0.0174513876,3200,2.3219280949,5,0.68875,0.6,0.00584,0,c1ee610c-efc8-45b5-b75c-af0028a1c211
222.58,0.95,0,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,55.2509620712,c26b5cbc-4bb5-43c9-8c15-13dc85c02c30,burger,300,0.0417939478,5000,2.3219280949,14,0.4424,0.5,0.01011,0,c26b5cbc-4bb5-43c9-8c15-13dc85c02c30
253.775,1,0,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,57.2353429672,c35a1bb8-113a-428b-bd15-07e216e4f2c0,burger,180,0.0228280486,5000,2.3219280949,2,0.7299,1,0.00019,0,c35a1bb8-113a-428b-bd15-07e216e4f2c0
409.06,0.35,0.05,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,38.2763310529,c381e33b-33c2-4e78-9cd6-b506371f58dc,burger,360,0.0134733337,1800,2.3219280949,2,0.5938888889,1,0.00745,0,c381e33b-33c2-4e78-9cd6-b506371f58dc
149.64,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.5019364081,c3836cd4-b58b-46c4-8b66-4ce8fbdb4105,burger,130.9090909091,0.0205991388,1800,2.3219280949,11,0.2833333333,0.6,0.01138,1E-05,c3836cd4-b58b-46c4-8b66-4ce8fbdb4105
350.875,0.55,0.1,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.4,35.9953067549,c3ac3504-3105-4a33-9fec-b9b045c266bb,burger,205.7142857143,0.021699804,3200,2.3219280949,5,0.59546875,0.4,0.00687,0,c3ac3504-3105-4a33-9fec-b9b045c266bb
283.54,0.9,0,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,57.96500811,c483cd91-16af-4e9c-b742-b26926f4b228,burger,160,0.0330254392,5000,2.3219280949,9,0.5852,0.6,0.00802,0,c483cd91-16af-4e9c-b742-b26926f4b228
273.615,0.8,0.05,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,46.945066666,c49218c5-028f-473b-ae48-95849914415d,burger,120,0.0241774515,3200,2.3219280949,4,0.54171875,1,0.00526,0,c49218c5-028f-473b-ae48-95849914415d
267.305,0.55,0.25,0.113,0.22,15,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,34.6744511918,c4ed4a56-7855-410b-ae7d-8619d1aed1a2,burger,180,0.0135893985,1800,2.3219280949,4,0.5783333333,0.5,0.00432,0,c4ed4a56-7855-410b-ae7d-8619d1aed1a2
148.075,0.75,0.25,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,30.9393102687,c51fc5f1-35f2-4621-84c1-3b9a45e03a34,burger,180,0.0100533106,1800,2.3219280949,4,0.6980555556,1,0.00878,0,c51fc5f1-35f2-4621-84c1-3b9a45e03a34
170.99,0.9,0.05,0.113,0.22,4.9983974359,14.9951923077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.9983974359,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,40.1062483296,c5684b1e-8c32-4891-b0cb-fd5efb6ae360,burger,288,0.0174699174,1800,2.3219280949,4,0.4205555556,0.8,0.00793,0,c5684b1e-8c32-4891-b0cb-fd5efb6ae360
186.555,0.8,0.2,0.113,0.22,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,43.9853113131,c5a21caa-3515-4aa3-bcb6-25beff220d08,burger,180,0.0199990403,3200,2.3219280949,4,0.63203125,0.5,0.00277,0,c5a21caa-3515-4aa3-bcb6-25beff220d08
126.71,0.95,0.05,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,25.1935099232,c5a2fdad-740c-4226-ae0c-32895e7b455a,burger,180,0.0087837199,800,2.3219280949,5,0.444375,0.4,0.00682,0,c5a2fdad-740c-4226-ae0c-32895e7b455a
282.345,0.65,0.05,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,38.6367877989,c685ae65-fa0d-428a-80ae-01ed1f201791,burger,216,0.0164171365,1800,2.3219280949,6,0.4694444444,0.3,0.00991,0,c685ae65-fa0d-428a-80ae-01ed1f201791
330.995,0.75,0.05,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.2,58.6370829786,c6a7e300-1e6e-4082-9d36-62d2a6db1aae,burger,144,0.0312722955,5000,2.3219280949,5,0.6095,0.6,0.01126,0,c6a7e300-1e6e-4082-9d36-62d2a6db1aae
143.46,1,0,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,33.7775327758,c7234a2d-463a-4711-868e-d44bad979ab6,burger,120,0.021777305,3200,2.3219280949,4,0.5771875,0.5,0.00446,0,c7234a2d-463a-4711-868e-d44bad979ab6
219.08,0.85,0,0.113,0.22,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,26.9103065139,c73bf023-8494-4378-90a1-816b5494d8f6,burger,154.2857142857,0.0166340796,1800,2.3219280949,7,0.4558333333,0.4,0.0088,0,c73bf023-8494-4378-90a1-816b5494d8f6
155.715,0.95,0.05,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.8683074779,c75d6081-9654-4d61-8959-48a6c3a6aae7,burger,324,0.0210899774,3200,2.3219280949,4,0.6009375,0.5,0.00836,0,c75d6081-9654-4d61-8959-48a6c3a6aae7
204.915,0.95,0,0.113,0.22,0,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,47.0348593782,c86fe58e-9297-465c-9a71-936ec2a29f56,burger,154.2857142857,0.0292977178,3200,2.3219280949,6,0.40953125,0.5,0.00622,0,c86fe58e-9297-465c-9a71-936ec2a29f56
107.285,0.95,0.05,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,22.64668617,c8d1a91b-09bf-4196-900f-3d7032d033d0,burger,180,0.0103161979,800,2.3219280949,3,0.258125,1,0.01015,0,c8d1a91b-09bf-4196-900f-3d7032d033d0
142.08,0.85,0.15,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,29.9671616066,c9246deb-3e3e-4954-9f86-81d6d2e287aa,burger,120,0.0143537928,1800,2.3219280949,3,0.5377777778,1,0.00694,0,c9246deb-3e3e-4954-9f86-81d6d2e287aa
263.54,0.6,0.2,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,28.7777817568,c99c0701-28b5-4170-8718-f8c7eedb3b00,burger,120,0.013629286,1800,2.3219280949,6,0.5794444444,0.3,0.00608,0,c99c0701-28b5-4170-8718-f8c7eedb3b00
187.23,0.95,0.05,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,45.5803429211,c9b141f2-a6cd-4b45-8c10-b77aad9f665f,burger,308.5714285714,0.0205366959,3200,2.3219280949,3,0.6290625,1,0.01277,0,c9b141f2-a6cd-4b45-8c10-b77aad9f665f
128.635,0.8,0.2,0.113,0.22,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,26.0729913943,ca1ac724-3827-4037-985b-5740ddbe097c,burger,180,0.009210874,800,2.3219280949,3,0.3375,1,0.00879,0,ca1ac724-3827-4037-985b-5740ddbe097c
146.635,0.9,0.1,0.113,0.22,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,31.4780875063,ca5ddf68-7803-4a1b-bccf-f52666f3d381,burger,144,0.0165695497,1800,2.3219280949,7,0.4577777778,0.4,0.01022,0,ca5ddf68-7803-4a1b-bccf-f52666f3d381
142.27,0.75,0.2,0.113,0.22,10,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,26.7355326045,cabab5b1-aa15-4a6c-81d7-020926ea8756,burger,180,0.0066549487,800,2.3219280949,2,0.581875,1,0.00019,0,cabab5b1-aa15-4a6c-81d7-020926ea8756
113.025,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2739305305,cb4c927f-cad4-436f-bb9d-e386dff717ce,burger,360,0.0075605915,800,2.3219280949,2,0.508125,1,0.02895,0,cb4c927f-cad4-436f-bb9d-e386dff717ce
213.67,0.85,0.05,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.15,31.4290687279,cb5d0551-6260-4a09-9d59-7e01f952fe50,burger,180,0.0173694217,1800,2.3219280949,2,0.4355555556,1,0.00519,0,cb5d0551-6260-4a09-9d59-7e01f952fe50
381.35,0.55,0.1,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.4,44.5933334975,cb847435-d2e7-42d2-ab38-e1fdbdb09ca3,burger,332.3076923077,0.0234481244,5000,2.3219280949,5,0.7214,0.6,0.01055,1E-05,cb847435-d2e7-42d2-ab38-e1fdbdb09ca3
215.865,0.95,0,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,46.9327453786,cbfd8598-5e62-4e47-9ae0-8496e9b5aa6f,burger,160,0.0320509251,3200,2.3219280949,8,0.3596875,0.5,0.01037,0,cbfd8598-5e62-4e47-9ae0-8496e9b5aa6f
162.465,1,0,0.113,0.22,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,44.2274288395,cc4517ce-67e2-42fd-841a-8dea49aadff8,burger,180,0.0159864335,5000,2.3219280949,2,0.825,1,0.0001,0,cc4517ce-67e2-42fd-841a-8dea49aadff8
131.3,0.75,0.25,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,32.4727815504,cc60d648-d42d-47f6-af23-48e2e6f2555b,burger,180,0.0188520984,1800,2.3219280949,11,0.3597222222,0.5,0.00775,0,cc60d648-d42d-47f6-af23-48e2e6f2555b
291.665,0.75,0.05,0.113,0.22,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,46.2018581437,cc6facb5-303c-4b8e-bb7b-da23df8ca493,burger,180,0.0170787807,3200,2.3219280949,2,0.6946875,1,0.00595,0,cc6facb5-303c-4b8e-bb7b-da23df8ca493
202.825,0.8,0.05,0.113,0.22,15,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.15,29.8528707778,cd69118d-f0a5-417d-99da-cfdaa2496f37,burger,270,0.0196276579,1800,2.3219280949,11,0.3302777778,0.5,0.01162,2E-05,cd69118d-f0a5-417d-99da-cfdaa2496f37
194.945,0.95,0,0.113,0.22,5,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.05,42.6713404263,cf2d0e39-e758-4c0a-8cef-ffe09aca3185,burger,257.1428571429,0.0279392746,3200,2.3219280949,8,0.44390625,0.4,0.01438,1E-05,cf2d0e39-e758-4c0a-8cef-ffe09aca3185
224.08,0.95,0,0.113,0.22,15,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.05,47.7438557662,cf3d06d5-46a1-4be2-aa11-a2aa3376445d,burger,360,0.0188727745,3200,2.3219280949,3,0.65453125,0.3,0.01303,0,cf3d06d5-46a1-4be2-aa11-a2aa3376445d
216.99,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.422972219,cf7e33bc-7e5b-4894-afae-09d4f7f75556,burger,308.5714285714,0.0395059587,5000,2.3219280949,9,0.4746,0.3,0.01089,0,cf7e33bc-7e5b-4894-afae-09d4f7f75556
183.48,0.95,0.05,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,45.7232578184,cf87a6eb-24e6-4e44-ac66-6117a4c06be9,burger,130.9090909091,0.0296417077,3200,2.3219280949,12,0.39234375,0.6,0.01192,1E-05,cf87a6eb-24e6-4e44-ac66-6117a4c06be9
238.675,0.95,0.05,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,52.3780086302,cfcbcbf6-0e9f-42db-8114-02d9c7070413,burger,360,0.025999228,3200,2.3219280949,2,0.504375,1,0.01295,0,cfcbcbf6-0e9f-42db-8114-02d9c7070413
194.08,0.95,0.05,0.113,0.22,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,46.78501752,cfdf65e2-a4b5-42b9-9a95-d72bb5a0210f,burger,180,0.0159012268,3200,2.3219280949,4,0.7196875,1,0.00716,0,cfdf65e2-a4b5-42b9-9a95-d72bb5a0210f
203.075,0.8,0.1,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.1,46.1604294523,d0c5f120-3234-44c4-9325-f6ed3f3f00f0,burger,180,0.0232477732,3200,2.3219280949,9,0.5634375,0.6,0.00879,0,d0c5f120-3234-44c4-9325-f6ed3f3f00f0
97.02,0.85,0.15,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,20.6858614714,d1019719-33db-4c21-8c28-bd07c32df2a6,burger,180,0.0085247633,800,2.3219280949,2,0.45875,1,0.00023,0,d1019719-33db-4c21-8c28-bd07c32df2a6
164.565,1,0,0.113,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.291181299,d11b6f9d-db9f-4a90-bff4-c9daf2d48fb4,burger,180,0.0121768935,3200,2.3219280949,2,0.79171875,1,0.00012,0,d11b6f9d-db9f-4a90-bff4-c9daf2d48fb4
303.235,0.75,0,0.113,0.22,10,15,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.25,53.1178656699,d4317dda-a0bd-467d-8ab2-0c4619200bf3,burger,216,0.0266369724,5000,2.3219280949,5,0.671,0.6,0.01183,1E-05,d4317dda-a0bd-467d-8ab2-0c4619200bf3
212.42,0.85,0.05,0.113,0.22,5,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0.1,38.7548695553,d43d173d-9f01-4062-899f-c346fc6197b6,burger,180,0.0239494429,3200,2.3219280949,7,0.55203125,0.6,0.00675,0,d43d173d-9f01-4062-899f-c346fc6197b6
145.875,0.95,0,0.113,0.22,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0,0,0,0,0,0.05,38.6988714168,d4617dd0-ef5f-49e7-9504-d2756b4bd6d2,burger,225,0.0242973662,3200,2.3219280949,9,0.52515625,0.6,0.00938,0,d4617dd0-ef5f-49e7-9504-d2756b4bd6d2
